0.7071067811865472,0.7071067811865478
-0.709799542755083,0.7044037259304321
0.9803096483429228,-0.1974664360486989
0.5552575059770972,0.8316784847860944
0.9242979229527667,0.3816717825897027
-0.55822268369944,0.8296911686907337
-0.20001171031967221,-0.9797935066813822
0.19048144739923595,-0.9816907956157542
0.37855951994960246,-0.9255769497213762
-0.9808529014808605,-0.19475005945205123
-0.38504880883639003,0.9228962102065853
-0.19722076415794867,0.980359102668484
-0.0018458573429458393,0.9999982964038838
0.9226757812362144,-0.385576714442329
-0.9277293880465957,-0.37325350976874855
0.7043459896727676,-0.7098568354477468
-0.5599699088046575,-0.82851294572463
-0.9819759984372204,0.18900565730481256
-0.7113888236210655,-0.7027986494203275
-0.38741982070051134,-0.9219034019507597
0.9811088936592356,0.19345629682889795
-0.8337041212378544,0.5522114071902329
-0.9999505167029217,-0.009948072454484704
0.5523292071197027,-0.8336260834226104
-0.8352722933093797,-0.5498365175483431
0.831813978675143,0.5550545062249549
0.38195473264579166,0.9241810332448303
0.8295835831746872,-0.5583825557152077
0.19401005312358044,0.9809995409208844
0.9999978790927425,-0.002059565492291812
-0.9257212991083442,0.37820639388719945
-0.00479350867356304,-0.9999885110713005
