0.5,0.5,0.5,0.5
0.2647078534715669,-0.3273098699619846,0.827475419696174,0.37159444443450046
0.30483979157994395,-0.14732621180239427,-0.1679781321089811,-0.9258245168057662
-0.5065187478428717,0.7120562804847872,-0.4817035381448891,-0.06615370620422757
-0.4991888650780669,0.10175466302767683,-0.43377870855410067,-0.7431638429978493
0.3226088022537563,0.9352532258243756,-0.13124586458424253,0.06324150000617507
-0.12999845333908888,-0.8392368924604128,-0.24419884971989952,-0.46813327403455585
0.1896522085365167,-0.6168072515524179,-0.6587580362280038,0.3868057702964085
-0.8932904187534448,0.22353742124757608,0.004771135306326196,0.38992369167975405
-0.37574573215882356,-0.15834596095775644,-0.4288577208360732,0.806115845702144
0.7229207648558136,0.2552276606236835,-0.4902960324456366,0.4145530238231465
-0.6989117894465333,-0.28885652037982473,-0.6530373050610957,0.040329882286538665
-0.07085034615722285,0.6149297846302706,-0.1800757266158387,0.7644699608930026
-0.1846318062165851,-0.740706810848295,0.6073334797338406,-0.2200240007147728
-0.45874657372196376,-0.7384403048465435,0.12210246009085893,0.4789034208650662
0.03386211417824161,-0.28402960105593367,-0.8840195386636874,-0.36971610488079654
0.922017510166172,-0.16661577967871893,0.2531536172215391,0.2409069094000335
0.3842090451059095,-0.2506541981163435,-0.001741069127715357,0.888567865333735
0.779396985876237,-0.37094732195857427,-0.44106525340897873,-0.24576383984238281
0.024341222376395966,0.6965166235179701,0.15797481072607095,-0.6995112988597192
-0.24398652492499695,-0.11975943515946846,0.4911916379062693,-0.827562099299059
-0.5504605256494434,-0.02489586758341618,0.8327447043140026,0.05394129138231582
0.3909864379618654,-0.894857585816125,0.08626406860900203,0.19727649861108837
-0.7473467768897276,0.45041510585697564,0.2642272272367975,-0.4108320823343027
0.8112190811964258,0.40485489891634396,0.15394150608568613,-0.3928334581350399
-0.8484490409162516,-0.4362373638138389,0.09472832058447184,-0.2843549413326431
0.23875587591200734,0.3285534767978845,0.8672678932930973,-0.2879143029869565
-0.020720986975834466,0.29085475673024686,-0.9042807546904296,0.31185007276356996
0.5714191403805572,-0.4210765370495021,0.48638642564254686,-0.5095124737470242
-0.2994488352256951,0.037695208374619205,0.5037969498733723,0.8093813067064591
-0.2864276208587676,0.792120305389924,0.5032744892132698,0.1929233741807419
0.35483312392696986,0.48441867177955766,-0.6541737801787963,-0.4598789731246045
